index,메뉴명,조리방법,요리종류,열량,탄수화물,단백질,지방,나트륨,이미지경로,재료정보,저감조리법TIP,만드는법,감정,재료
444,수박즙돼지목심구이,굽기,반찬,229,6.8,197.5,16.1,199.8,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102122_1416273682794.jpg,- 주재료 : 돼지고기 목심 70g  올리브유 2g  후추 0.25g - 소스 : 수박 15g  간장 3g  설탕 2g  물엿 3g  다진 마늘 2g  후추 0.25g,,1. 키친타월을 이용해 돼지고기의 핏물을 뺀다.||2. 돼지고기에 칼집을 내준다.||3. 칼집 낸 돼지고기에 올리브유  후추를 뿌려 재워둔다.||4. 수박의 씨를 빼고 살만 발라 믹서에 간다.||5. 소스 재료를 모두 섞어 약불에서 살짝 졸여 식힌다.||6. 재워 놓은 고기에 소스를 끼얹어 팬에 굽는다.,0,돼지고기 목살 올리브유 후추 수박 간장 설탕 물엿 마늘
445,별미병어조림,끓이기,반찬,174,12.9,11,8.9,706.9,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102131_1416273691739.jpg,- 주재료 : 병어 60g  소금 1g  물 100g  무 40g  양파 25g  풋고추 10g  홍고추 2.5g  대파 5g - 양념장 : 된장 2g  고추장 6g  굵은 고춧가루 1.7g  고운 고춧가루 0.85g  맛술 5g  매실액 6g  다진 마늘 2g  생강즙 1g  참기름 1.5g  후추 0.25g,무를 먼저 끓인 뒤 병어를 넣어야 시원한 맛도 잘 우러나고 생선살이 부서지지 않는다. - 물 대신 다시마멸치국물을 넣으면 더욱 깊은 맛을 낼 수 있다. - 매실액 만드는 법 : 매실과 설탕을 동량으로 준비한다. 씻어서 물기를 말린 매실을 병에 한켜 담고 설탕을 켜켜이 뿌려 밀봉하여 100일간 숙성한 뒤 매실을 건져내고 맑은 액만 패트병에 담아 냉장 보관해 두고 사용한다. 고기 재는 양념  조림  오이냉국  겉절이  무침 등에 두루 사용하면 요리,1. 병어에 칼집을 내어 소금을 뿌린다.||2. 무는 두툼하게 썰고 양파는 굵게 채 썰고 고추와 대파는 어슷 썬다.||3. 양념장 재료를 모두 섞어 양념장을 만든다.||4. 양념장의 ¼만 남기고 나머지 양념장을 물 반컵에 풀어 무를 넣어 끓인다.||5. 무에 간이 배면 양파와 병어를 넣고 남은 양념장을 넣어 졸여준다.||6. 고추와 대파를 넣어 마무리한다.,0,병어 소금 물 무 양파 풋고추 홍고추 대파 된장 고추장 굵은 고춧가루 고운 고춧가루 맛술 매실청 마늘 생강즙 참기름 후추
446,비름나물겉절이,기타,반찬,29.4,2.5,3.6,1,381.3,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101935_1416273575289.jpg,주재료 : 비름나물 30g  소금물(물 100g  소금 3g) - 양념장 : 까나리액젓 1.5g  국간장 1.5g  물 15g  고춧가루 1.7g  매실액 6g  통깨 1g  다진 파 2.5g  다진 마늘 1g,양념장을 미리 만들어 냉장 보관해두고 부추  쑥갓  상치 등을 무쳐 먹어도 맛있다. - 연한 쇠비름은 줄기 째 무쳐먹고 나물이 쇠면 단단한 줄기를 떼고 연한 부분만 먹는다.,1. 쇠비름을 씻는다.||2. 씻은 쇠비름을 소금물에 담가 살짝 절인다.||3. 절여논 쇠비름을 헹구어 체에 건진다.||4. 양념 재료를 모두 섞어 양념장을 만든다.||5. 쇠비름에 양념장을 넣어 살짝 무쳐낸다.||6. 그릇에 담아 완성한다.,0,비름나물 소금 물 까나리액젓 국간장 고춧가루 매실청 통깨 파 마늘
447,깻잎단호박튀김,튀기기,반찬,124.7,13.4,2.1,7.5,2.2,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101944_1416273584860.jpg,깻잎 5g  단호박 30g  호두 5g  꿀 3g  찹쌀가루 10g  물 15g  콩기름 4g,수삼을 잘게 썰어 넣어도 맛있다. - 크기가 큰 깻잎을 선택하여 깻잎 뒷면에 단호박을 넣고 말면 잘 말아지고 색도 선명하다.,1. 단호박을 반 갈라 씨를 빼고 8등분 한다.||2. 김이 오른 찜통에 단호박을 찐다.||3. 찐 단호박을 껍질을 벗겨 으깨고 호두는 잘게 다진다.||4. 으깬 단호박에 다진 호두와 꿀 넣고 섞는다.||5. 깻잎 뒷면에 4 를 한 숟가락 올리고 양끝을 오무려 돌돌 만다.||6. 찹쌀가루에 물 한 큰술을 섞은 튀김옷을 골고루 입혀 바삭하게 튀겨낸다.,0,깻잎 단호박 호두 꿀 찹쌀가루 물 콩기름
448,냉머위들깨나물,기타,반찬,73.1,4.9,3.8,4.7,395.8,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118101949_1416273589013.jpg,주재료 : 머위대 70g  들기름 2g  쪽파 5g  물 100g - 양념 : 거피들깨가루 6g  국간장 3g  다진 파 2.5g  다진 마늘 1g  소금 0.5g,머위대를 물에 충분히 우려내야 쓴맛이 줄어든다. - 머위잎을 살짝 쪄서 강된장(강된장부추비빔밥 참조)을 발라 밥을 싸먹으면 쌉쌀한 맛이 입맛을 돋운다.,1. 머위대를 잘라 데쳐서 껍질을 벗긴다.||2. 데친 머위대를 찬물에 1~2 시간 담가 쓴맛을 제거한다.||3. 양념을 넣어 머위대를 무친다.||4. 팬에 들기름을 두르고 양념한 머위대를 볶는다.||5. 물 반컵을 넣고 국물이 자박하도록 푹 끓여낸다.||6. 완성된 머위나물을 식혀서 냉장고에 차게 보관하였다가 먹는다.,0,머윗대 들기름 쪽파 물 거피들깻가루 국간장 파 마늘 소금
449,수박껍질풋고추볶음,볶기,반찬,41.2,1.2,0.6,4,339.1,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102032_1416273632764.jpg,수박 속껍질 50g  풋고추 15g  홍고추 5g  포도씨유 4g  소금 1g(절일 때 0.5g  간 맞출 때 0.5g),수박을 먹을 때 미리 과육만 발라 썰어 내면 껍질을 요리에 활용하기 좋다. - 센 불에서 재빨리 볶아내면 아삭하게 익혀지고 기름 사용을 최소화 할 수 있다.,1. 수박껍질의 녹색부분을 제거하고 얄팍하게 채 썬다.||2. 채 썬 수박껍질에 소금을 뿌려 살짝 절여 물기를 짠다.||3. 고추는 길이로 2등분하여 씨를 뺀다.||4. 씨를 뺀 고추는 굵게 채 썬다.||5. 팬에 기름을 두르고 수박껍질과 고추를 넣어 살짝 볶는다.||6. 소금으로 간을 맞추고 마무리한다.,0,수박 속껍질 수박 풋고추 홍고추 포도씨유 소금
450,우무오미자냉화채,기타,후식,71.3,14.4,1.65,0.88,17,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102047_1416273647602.jpg,오미자 10g  물 200g  올리고당 14g  우무묵 20g,오미자 슬러쉬에 꿀떡과 단팥을 올려 빙수로 먹어도 맛있다.,1. 오미자를 헹궈 따뜻한 물에 담가 12시간 우린다.||2. 우려낸 오미자물을 면보에 거른다.||3. 오미자 국물 1컵에 올리고당을 넣어 감미한다.||4. 우무를 곱게 채 썰거나 모양 틀로 찍어낸다.||5. 오미자 국물을 살짝 얼려 믹서에 갈아 슬러쉬를 만든다.||6. 오미자 슬러쉬에 우무를 올린다.,0,오미자 물 올리고당 우무묵
451,포도호두스무디,기타,후식,159.8,24.1,4.5,5.8,26.5,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102113_1416273673197.jpg,얼린포도알 80g  오미자액 15g  호상요구르트 30g  깐호두 5g,포도 대신 냉장고에 있는 살구  자두  복숭아 등 다른 제철과일을 이용해도 좋다.,1. 포도를 씻는다.||2. 포도 껍질을 까고  포도알을 떼어 낸다.||3. 포도알은 뚜껑이 있는 통에 담아 냉동고에 얼린다.||4. 얼린 포도알에 오미자액과 호상요구르트를 넣고 믹서에 갈아 스무디를 만든다.||5. 호두는 칼로 굵게 다진다.||6. 다진 호두는 스무디 위에 뿌린다.,0,포도 오미자액 요구르트 호두
452,전복영양밥과 부추양념장,끓이기,밥,387.2,77.5,12.8,1.9,459.9,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102114_1416273674091.jpg,전복영양밥 : 쌀 90g  전복살 40g  양송이 버섯 13g  표고버섯 15g  당근 15g  건다시마 5g 물 400g - 부추양념장 : 다시마국물 5g  부추 5g  간장 5g  실파 2.5g  다진 마늘 2.5g  참기름 0.5g  통깨 0.5g,전복은 솔로 살의 표면을 문질러 씻은 후 한손으로 껍데기부분을 잡고 숟가락을 이용해 얇은 쪽에서부터 전복살을 뜨고 푸르스름한 내장과 단단한 이빨을 제거한다. - 전복살을 썰 때는 사선방향으로 놓고 썰어야 미끄러지지 않고 잘 썰린다. - 다시마국물과 간장의 비율은 1:1로 섞어 사용한다,1. 물 2컵에 건다시마를 넣어 다시마국물을 1컵 반 정도를 낸다.||2. 우린 다시마와 전복살은 잘게 다진다.||3. 표고버섯  양송이버섯  당근은 0.5~0.7cm 주사위모양으로 썬다.||4. 쌀은 씻어 2와 3을 넣고 다시마국물 1컵 반을 부어 30분 정도 불린 후 밥을 짓는다.||5. 부추와 실파는 다지고 참기름  다진 마늘  통깨  다시마국물  간장을 넣어 양념장을 만든다.||6. 전복영양밥과에 부추양념장을 곁들인다.,0,쌀 전복 양송이버섯 표고버섯 당근 건다시마 물 다시마국물 부추 간장 실파 마늘 참기름 통깨
453,근대쌈밥과 멸치견과류쌈장,기타,밥,407.3,76.1,11.7,6.1,456.8,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102115_1416273675090.jpg,근대쌈밥 : 쌀 70g  현미 10g  보리쌀 10g  근대 50g  물 400g  국멸치 2g  건다시마 2.5g  - 멸치견과류쌈장 : 다시마국물 10g  양파 3g  된장 2.5g  파 2.5g  고추장 2.5g  잔멸치 2.5g  호두 2.5g  잣 2.5g  땅콩 2.5g  다진 마늘 2.5g  매실액 2.5g,근대 대신 취나물  양배추잎  호박잎 등을 사용해도 된다.,1. 물 2/3컵에 국멸치와 건다시마를 넣고 끓여 국물을 내면서 이 열로 근대를 삼발이에 놓고 찐다.||2. 국물 우린 다시마를 잘게 썰어 쌀  현미  보리쌀과 함께 잡곡밥을 짓는다.||3. 잔멸치는 기름을 두르지 않고 팬에 살짝 볶아 다지고 견과류도 칼로 다진다.||4. 양파와 파를 다진다.||5. 고추장  된장  견과류  양파  다진 마늘  매실액  파  멸치다시마국물을 섞어 멸치견과류쌈장을 만든다.||6. 근대위에 밥을 약 30g(1숟가락)정도 올리고 멸치견과류쌈장 5g 가량 넣어 근대잎으로 싼다.,0,쌀 현미 보리 근대 물 국멸치 건다시마 다시마국물 양파 된장 파 고추장 잔멸치 호두 잣 땅콩 마늘 매실청
454,장어조림,끓이기,반찬,190.1,21,14.1,505,1236.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00428_2.png,장어 150g  깻잎 10g  청고추17g  홍고추 17g  양파 60g  생강 15g 양념장 : 맛간장 25g  올리고당 15g  청주 15g  참기름 15g  흰후추 1g 통깨 5g  통마늘 20g  대파 10g,깻잎을 곱게 채 썰어 깻잎의 향으로 기존에 먹어왔던 장어 소스의 진한 맛을 중화시켜주었다.,"1. 장어는 한입 크기로 잘라서 흰 후추와 청주를
뿌려 재워준다.||2. 깻잎은 채를 썰어서 냉수에 담가 물기를
빼준다.||3. 생강  마늘은 편으로 썰어주고 양파  청고추 
홍고추는 어슷하게 잘라준다.||4. 참기름을 뺀 양념장 재료에 편마늘과 다진대파를
넣어서 양념장을 만들어준다.||5. 만들어진 양념장 1/2에 장어를 넣고 졸여준다.||6. 나머지 양념장에 준비된 채소를 넣어 볶아주다
졸인 장어를 넣어 졸여주고 깻잎을 깔고
완성한다.",0,장어 깻잎 청고추 홍고추 양파 생강 맛간장 올리고당 청주 참기름 흰후추 통깨 마늘 대파
455,통삼겹스테이크,굽기,일품,472.2,18.8,19.9,35.3,193.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00429_2.png,통삼겹 200g  건로즈마리 1g  로즈마리 2g  올리브유 15g 곁들이채소1 : 백일송이 30g  당근 20g  양파 60g 곁들이채소2 : 2가지색 미니파프리카 30g  양파 60g  식초 15g  설탕 1g 매쉬포테이토 : 감자 100g  버터 10g  우유 30g 소스 : 된장 15g  다진마늘 15g  다진양파 15g  플레인요거트 30g  설탕 15g 고명 : 볶은현미 25g,된장소스에 플레인 요구르트를 사용해 나트륨을 줄여주었고  볶은 현미를 이용해 부족한 맛을 고소한 맛으로 내주었다.,"1. 통삼겹에 건로즈마리와 로즈마리  올리브유를
넣고 마리네이드 해준다.||2. 양파는 먹기 좋게 썰어 식초  설탕  로즈마리에
살짝 버무려준다.||3. 양파  2가지색 미니파프리카는 송송 다져서
설탕  식초에 담가 꼭 짜서 수분을 빼준다.||4. 당근은 먹기 좋은 크기로 잘라서 버터에 살짝
볶아주다 백일송이 버섯도 함께 볶아준다.||5. 재워 놓은 통삼겹은 플레인요구르트에 다시
30분 정도 더 재워준 후 소스에 졸여준다.||6. 감자를 쪄서 버터에 매쉬포테이토를 만들어
담아주고  구운 통삼겹과 준비된 채소와 볶은
현미를 올려 완성한다.",0,통삼겹 로즈마리 건로즈마리 올리브유 백일송이버섯 당근 양파 미니 파프리카 식초 설탕 감자 버터 우유 된장 마늘 플레인요거트 설탕 볶은현미
456,저염된장 삼치구이,굽기,반찬,196.3,5.8,18.9,10.8,168.8,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306050759_1678090079442.jpg,필수재료 : 삼치(140g)  치커리(35g)  전분가루(10g) 구이소스 : 일본된장(5g)  청주(5g) 곁들임소스 : 유자청(15g)  다진마늘(5g)  청고추(15g)  홍고추(20g),달콤하고 매콤한 소스를 사용하여 나트륨 함량을 낮췄어요.,1. 삼치는 세척 후 전분가루로 옷을 입혀준다.||2. 일본된장과 청주를 섞어 구이소스를 만들어 삼치를 재운다.||3. 청고추와 홍고추는 곱게 다지고 치커리는 적당하게 잘라서 물에 담가준다.||4. 유자청  다진마늘  다진 청고추와 홍고추를 섞어 곁들임소스를 만든다.||5. 재워두었던 삼치를 굽는다.||6. 접시에 구운 삼치와 치커리를 올리고 치커리를 올리고 곁들임소스를 뿌려 완성한다.,0,삼치 치커리 전분가루 일본된장 청주 유자청 마늘 청고추 홍고추
457,미역전복죽,끓이기,밥,247.9,48.3,4.9,3.9,140.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00431_2.png,전복 100g  찹쌀 70g  당근 25g  다시마 사방 10x10cm 건조 자른미역 3g  참기름 15g  검정깨 5g,전복 껍질에서 나오는 구수한 맛과 짠맛이 추가로 간을 안해도 염도를 맞출 수가 있었다. 검정깨의 고소한 맛은 죽을 먹기 전에 간을 하지 않아도 담백하고 고소한 맛으로 나트륨 줄인 죽을 만들 수가 있다.,"1. 전복은 내장과 분리해 손질한다.||2. 내장은 칼로 다진다.||3. 당근과 전복살은 송송 잘라준다.||4. 전복 껍질과 다시마를 넣어 물 300g에 국물을
만들어준다.||5. 만들어진 국물에 미역을 넣고 끓여준다.||6. 다진 내장과 불린 찹쌀을 참기름에 볶다가
끓인 미역국을 넣고 더 끓여 죽을 만든다.
다진 당근  흑임자로 마무리 완성한다.",0,전복 찹쌀 당근 다시마 건미역 참기름 검정깨
458,불고기미니볼,튀기기,반찬,346,32.9,15,17.2,120.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00432_2.png,다진소고기 40g  다진양파 15g 빵가루 30g  계란 60g  밀가루 15g 식용유 200g  단호박 25g  감자 25g  로즈마리 1g 양념장 : 참기름 5g  맛간장 15g  생강청 15g  흰후추 1g  다진마늘 1g  통깨 1g 소스 : 딸기잼 30g  오미자청 15g  물 30g,딸기잼과 오미자청을 이용하여 새콤하면서 달콤한 맛을 주었으며  튀김의 고소하면서 새콤달콤한 소스가 짠맛을 보완해 주었다.,"1. 단호박  감자는 가늘게 채 썰어 기름에 바싹
튀겨준다||2. 불고기에 다진 양파를 섞어 양념장에 버무려
준다.||3. 양념된 불고기는 완자로 만들어 밀가루  계란 
빵가루 순으로 묻혀서 기름에 튀겨준다.||4. 소스를 만들어준다||5. 튀겨진 소고기 볼을 기름에 한 번 더 튀겨준다.||6. 접시에 으깬 감자와 불고기볼 그리고 튀김을
올리고 소스와 바질을 올려 완성한다",0,다진 소고기 양파 빵가루 계란 밀가루 식용유 단호박 감자 로즈마리 참기름 맛간장 생강청 흰후추 마늘 통깨 딸기잼 오미자청
459,치자연근물김치,기타,반찬,80.9,17.3,1.6,0.6,106,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00433_2.png,연근 200g  당근 40g  미나리 20g  청고추 15g  홍고추 18g  알마늘 12g 치자가루 15g  생강청 30g  식초 15g  볶은소금 5g  설탕 7g,국물을 만들 때 마늘을 이용해 마늘의 향을 충분히 살려 시원한 맛을 내주었으며 생연근으로 식감을 살려주었다.,"1. 당근은 모양틀로 잘라서 편으로 썰어준다.||2. 연 근 은 껍 질 을 벗 겨 서 식 초 물 에 살 짝
담가준다.||3. 청고추  홍고추  미나리는 먹기 좋게 썰어준다.||4. 마늘은 편으로 썰어서 물 400g에 끓여주다
불을 끄고 치자가루를 넣어 국물을 만들어준다.||5. 국물에 연근을 담가 색을 들인다.||6. 여기에 생강청  식초  설탕  볶은소금과 준비된
채소를 넣어 치자 연근물김치를 완성한다.",0,연근 당근 미나리 청고추 홍고추 마늘 치자가루 생강청 식초 볶은소금 설탕
460,훈제연어롤,끓이기,반찬,322.1,11.8,47.9,9.3,696.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00434_2.png,훈제연어(100g)  양파(20g)  피클(20g)  후춧가루(0.02g) - 소스 : 오렌지(30g)  오렌지 주스(20g)  설탕(10g)  레몬(10g) 물녹말(10g)  스위트칠리(20g) - 곁들임채소 : 아스파라거스(20g)  어린잎(10g),피클과 양파를 사용하여 훈제 연어의 맛을 한층 더 살렸고  소스에 오렌지를 넣어 새콤달콤한 맛을 첨가하여 나트륨 함량이 낮으면서도 맛있는 롤을 만들었어요.,"1. 훈제연어를 살포시 포를 뜬다.||2. 양파와 피클은 곱게 다져 준비한다.||3. 포를 떠 놓은 훈제 연어에 살짝 후춧
가루를 뿌리고  양파와 피클을 넣어
말아준다.||4. 오렌지는 껍질과 과육을 분리해서 썰어
준비한다.||5. 냄비에 오렌지주스와 설탕과 레몬 
분리시킨 오렌지를 넣고 끓여준다.||6. 끓고 있는 오렌지소스에 물녹말과 스위
트칠리소스를 넣고 한 소큼만 끓인 후
말아 놓은 훈제 연어롤을 접시에 담고 
어린잎을 한쪽에 놓아주고  오렌지
소스를 함께 올려 완성한다.",0,훈제연어 양파 피클 후추 오렌지 오렌지 주스 설탕 레몬 녹말 물 칠리소스 아스파라거스 어린잎
